Date,RANK,Provider Quotes,Premium,Occ Class,Deferred Period,PaymentTerm,ProviderApplications,womApplications
2024-04-15 00:00:00,1,15,Age-Costed,26,3,2-Year,0,0
2024-04-15 00:00:00,1,17,Age-Costed,52+,1,2-Year,0,0
2024-04-15 00:00:00,1,19,Age-Costed,13,4,2-Year,0,2
2024-04-15 00:00:00,1,19,Level,13,1,Full,0,14
2024-04-15 00:00:00,1,19,Level,26,3,Full,0,0
2024-04-15 00:00:00,1,20,Age-Costed,52+,2,Full,0,0
2024-04-15 00:00:00,1,20,Level,4,1,2-Year,0,4
2024-04-15 00:00:00,1,21,Age-Costed,8,4,Full,0,0
2024-04-15 00:00:00,1,25,Level,4,3,2-Year,0,8
2024-04-15 00:00:00,1,26,Level,4,4,2-Year,0,14
2024-04-15 00:00:00,1,30,Age-Costed,8,4,2-Year,0,0
2024-04-15 00:00:00,1,38,Age-Costed,13,3,Full,0,0
2024-04-15 00:00:00,1,39,Level,4,2,Full,0,4
2024-04-15 00:00:00,1,42,Age-Costed,8,1,2-Year,0,0
2024-04-15 00:00:00,1,48,Age-Costed,13,4,Full,2,2
2024-04-15 00:00:00,1,55,Age-Costed,26,3,Full,0,0
2024-04-15 00:00:00,1,56,Level,4,4,Full,0,2
2024-04-15 00:00:00,1,58,Age-Costed,26,2,Full,0,0
2024-04-15 00:00:00,1,61,Age-Costed,26,1,2-Year,0,0
2024-04-15 00:00:00,1,61,Age-Costed,8,1,Full,0,0
2024-04-15 00:00:00,1,62,Age-Costed,4,3,2-Year,0,4
2024-04-15 00:00:00,1,63,Age-Costed,4,2,Full,2,2
2024-04-15 00:00:00,1,66,Age-Costed,13,2,Full,0,0
2024-04-15 00:00:00,1,67,Age-Costed,52+,1,Full,0,0
2024-04-15 00:00:00,1,79,Level,4,3,Full,0,0
2024-04-15 00:00:00,1,93,Age-Costed,13,1,2-Year,0,0
2024-04-15 00:00:00,1,95,Age-Costed,4,4,2-Year,2,8
2024-04-15 00:00:00,1,131,Age-Costed,4,4,Full,0,0
2024-04-15 00:00:00,1,139,Age-Costed,4,3,Full,2,2
2024-04-15 00:00:00,1,170,Level,4,1,Full,2,4
2024-04-15 00:00:00,1,194,Age-Costed,4,1,Full,0,0
2024-04-15 00:00:00,1,199,Age-Costed,26,1,Full,2,2
2024-04-15 00:00:00,1,219,Age-Costed,4,1,2-Year,6,6
2024-04-15 00:00:00,1,282,Age-Costed,13,1,Full,0,0
2024-04-15 00:00:00,2,0,Age-Costed,0-1,1,2-Year,0,0
2024-04-15 00:00:00,2,0,Age-Costed,26,4,Full,0,0
2024-04-15 00:00:00,2,0,Level,13,2,2-Year,0,0
2024-04-15 00:00:00,2,0,Level,13,3,2-Year,0,2
2024-04-15 00:00:00,2,0,Level,26,3,2-Year,0,0
2024-04-15 00:00:00,2,0,Level,26,4,2-Year,0,0
2024-04-15 00:00:00,2,0,Level,4,2,2-Year,0,12
2024-04-15 00:00:00,2,0,Level,52+,1,2-Year,0,0
2024-04-15 00:00:00,2,0,Level,52+,2,2-Year,0,0
2024-04-15 00:00:00,2,0,Level,52+,2,Full,0,2
2024-04-15 00:00:00,2,0,Level,52+,3,2-Year,0,0
2024-04-15 00:00:00,2,0,Level,52+,4,2-Year,0,0
2024-04-15 00:00:00,2,0,Level,8,2,2-Year,0,0
2024-04-15 00:00:00,2,0,Level,8,3,2-Year,0,2
2024-04-15 00:00:00,2,1,Age-Costed,26,4,2-Year,0,0
2024-04-15 00:00:00,2,1,Age-Costed,52+,4,2-Year,0,0
2024-04-15 00:00:00,2,1,Level,52+,3,Full,0,0
2024-04-15 00:00:00,2,1,Level,52+,4,Full,0,0
2024-04-15 00:00:00,2,2,Age-Costed,0-1,1,Full,0,0
2024-04-15 00:00:00,2,2,Age-Costed,0-1,2,2-Year,0,0
2024-04-15 00:00:00,2,2,Age-Costed,13,2,2-Year,0,0
2024-04-15 00:00:00,2,2,Age-Costed,52+,4,Full,0,0
2024-04-15 00:00:00,2,2,Age-Costed,8,2,2-Year,0,0
2024-04-15 00:00:00,2,2,Level,26,2,2-Year,0,0
2024-04-15 00:00:00,2,2,Level,26,4,Full,0,0
2024-04-15 00:00:00,2,2,Level,8,2,Full,0,0
2024-04-15 00:00:00,2,3,Age-Costed,0-1,4,2-Year,0,0
2024-04-15 00:00:00,2,3,Age-Costed,26,2,2-Year,0,0
2024-04-15 00:00:00,2,3,Level,13,4,2-Year,0,0
2024-04-15 00:00:00,2,3,Level,26,1,2-Year,0,0
2024-04-15 00:00:00,2,3,Level,8,1,2-Year,0,0
2024-04-15 00:00:00,2,4,Age-Costed,0-1,3,2-Year,0,0
2024-04-15 00:00:00,2,5,Age-Costed,0-1,2,Full,0,0
2024-04-15 00:00:00,2,5,Age-Costed,52+,2,2-Year,0,0
2024-04-15 00:00:00,2,5,Age-Costed,52+,3,2-Year,0,0
2024-04-15 00:00:00,2,6,Age-Costed,13,3,2-Year,0,0
2024-04-15 00:00:00,2,6,Age-Costed,13,4,Full,0,0
2024-04-15 00:00:00,2,6,Age-Costed,26,3,2-Year,0,0
2024-04-15 00:00:00,2,7,Level,13,1,2-Year,0,2
2024-04-15 00:00:00,2,7,Level,8,4,2-Year,0,0
2024-04-15 00:00:00,2,8,Age-Costed,52+,1,2-Year,0,0
2024-04-15 00:00:00,2,8,Age-Costed,8,2,Full,0,0
2024-04-15 00:00:00,2,8,Age-Costed,8,4,2-Year,0,0
2024-04-15 00:00:00,2,8,Level,8,3,Full,0,0
2024-04-15 00:00:00,2,10,Age-Costed,13,4,2-Year,0,0
2024-04-15 00:00:00,2,10,Level,4,3,2-Year,0,0
2024-04-15 00:00:00,2,11,Level,13,3,Full,0,0
2024-04-15 00:00:00,2,12,Age-Costed,0-1,3,Full,0,0
2024-04-15 00:00:00,2,12,Level,13,4,Full,0,0
2024-04-15 00:00:00,2,12,Level,26,2,Full,0,4
2024-04-15 00:00:00,2,13,Age-Costed,8,3,2-Year,0,0
2024-04-15 00:00:00,2,14,Level,52+,1,Full,0,2
2024-04-15 00:00:00,2,15,Age-Costed,0-1,4,Full,0,0
2024-04-15 00:00:00,2,15,Level,13,2,Full,0,0
2024-04-15 00:00:00,2,15,Level,8,4,Full,0,0
2024-04-15 00:00:00,2,16,Age-Costed,52+,3,Full,0,0
2024-04-15 00:00:00,2,16,Level,26,1,Full,0,2
2024-04-15 00:00:00,2,16,Level,8,1,Full,0,0
2024-04-15 00:00:00,2,18,Age-Costed,8,3,Full,0,0
2024-04-15 00:00:00,2,19,Age-Costed,26,1,2-Year,0,0
2024-04-15 00:00:00,2,19,Age-Costed,4,2,2-Year,0,0
2024-04-15 00:00:00,2,20,Age-Costed,13,2,Full,0,0
2024-04-15 00:00:00,2,20,Age-Costed,26,2,Full,0,0
2024-04-15 00:00:00,2,20,Age-Costed,8,4,Full,0,0
2024-04-15 00:00:00,2,22,Age-Costed,13,3,Full,0,0
2024-04-15 00:00:00,2,22,Age-Costed,52+,2,Full,0,0
2024-04-15 00:00:00,2,22,Age-Costed,8,1,Full,0,0
2024-04-15 00:00:00,2,23,Level,26,3,Full,0,0
2024-04-15 00:00:00,2,25,Age-Costed,52+,1,Full,0,0
2024-04-15 00:00:00,2,28,Age-Costed,26,3,Full,0,0
2024-04-15 00:00:00,2,28,Age-Costed,8,1,2-Year,0,0
2024-04-15 00:00:00,2,31,Age-Costed,13,1,2-Year,0,0
2024-04-15 00:00:00,2,33,Age-Costed,26,1,Full,0,0
2024-04-15 00:00:00,2,33,Level,13,1,Full,2,4
2024-04-15 00:00:00,2,34,Level,4,1,2-Year,0,2
2024-04-15 00:00:00,2,35,Level,4,2,Full,0,0
2024-04-15 00:00:00,2,50,Age-Costed,4,2,Full,2,2
2024-04-15 00:00:00,2,55,Age-Costed,4,4,Full,0,0
2024-04-15 00:00:00,2,57,Age-Costed,13,1,Full,0,0
2024-04-15 00:00:00,2,62,Level,4,4,2-Year,2,2
2024-04-15 00:00:00,2,73,Age-Costed,4,3,Full,0,0
2024-04-15 00:00:00,2,79,Age-Costed,4,3,2-Year,0,0
2024-04-15 00:00:00,2,81,Age-Costed,4,4,2-Year,0,6
2024-04-15 00:00:00,2,83,Age-Costed,4,1,2-Year,0,0
2024-04-15 00:00:00,2,87,Level,4,3,Full,2,2
2024-04-15 00:00:00,2,105,Level,4,1,Full,2,2
2024-04-15 00:00:00,2,111,Age-Costed,4,1,Full,4,4
2024-04-15 00:00:00,2,134,Level,4,4,Full,0,0
2024-04-15 00:00:00,3,0,Age-Costed,0-1,1,Full,0,0
2024-04-15 00:00:00,3,0,Age-Costed,0-1,2,2-Year,0,0
2024-04-15 00:00:00,3,0,Age-Costed,52+,1,2-Year,0,0
2024-04-15 00:00:00,3,0,Age-Costed,52+,4,2-Year,0,0
2024-04-15 00:00:00,3,0,Age-Costed,52+,4,Full,0,0
2024-04-15 00:00:00,3,0,Level,13,2,2-Year,0,2
2024-04-15 00:00:00,3,0,Level,13,3,2-Year,0,0
2024-04-15 00:00:00,3,0,Level,26,3,2-Year,0,0
2024-04-15 00:00:00,3,0,Level,26,4,2-Year,0,0
2024-04-15 00:00:00,3,0,Level,52+,1,2-Year,0,0
2024-04-15 00:00:00,3,0,Level,52+,2,2-Year,0,0
2024-04-15 00:00:00,3,0,Level,52+,3,2-Year,0,0
2024-04-15 00:00:00,3,0,Level,52+,4,2-Year,0,0
2024-04-15 00:00:00,3,0,Level,8,2,2-Year,0,0
2024-04-15 00:00:00,3,1,Age-Costed,0-1,2,Full,0,0
2024-04-15 00:00:00,3,1,Age-Costed,13,4,Full,0,0
2024-04-15 00:00:00,3,1,Age-Costed,26,1,Full,0,0
2024-04-15 00:00:00,3,1,Age-Costed,26,4,2-Year,0,0
2024-04-15 00:00:00,3,1,Age-Costed,26,4,Full,0,0
2024-04-15 00:00:00,3,1,Age-Costed,8,1,2-Year,0,0
2024-04-15 00:00:00,3,1,Level,52+,2,Full,0,0
2024-04-15 00:00:00,3,1,Level,52+,4,Full,0,0
2024-04-15 00:00:00,3,1,Level,8,2,Full,0,0
2024-04-15 00:00:00,3,2,Age-Costed,0-1,1,2-Year,0,0
2024-04-15 00:00:00,3,2,Age-Costed,8,4,Full,0,0
2024-04-15 00:00:00,3,2,Level,13,4,2-Year,0,0
2024-04-15 00:00:00,3,2,Level,26,2,2-Year,0,0
2024-04-15 00:00:00,3,2,Level,26,4,Full,0,0
2024-04-15 00:00:00,3,2,Level,4,2,2-Year,0,0
2024-04-15 00:00:00,3,2,Level,52+,3,Full,0,0
2024-04-15 00:00:00,3,2,Level,8,3,2-Year,0,0
2024-04-15 00:00:00,3,3,Age-Costed,52+,3,2-Year,0,0
2024-04-15 00:00:00,3,4,Age-Costed,0-1,4,2-Year,0,0
2024-04-15 00:00:00,3,4,Age-Costed,26,1,2-Year,0,0
2024-04-15 00:00:00,3,5,Age-Costed,0-1,3,Full,0,0
2024-04-15 00:00:00,3,5,Age-Costed,13,1,Full,0,0
2024-04-15 00:00:00,3,5,Age-Costed,13,3,Full,0,0
2024-04-15 00:00:00,3,5,Age-Costed,13,4,2-Year,0,0
2024-04-15 00:00:00,3,5,Age-Costed,52+,2,Full,0,0
2024-04-15 00:00:00,3,5,Age-Costed,52+,3,Full,0,0
2024-04-15 00:00:00,3,5,Level,26,3,Full,0,0
2024-04-15 00:00:00,3,6,Age-Costed,52+,1,Full,0,0
2024-04-15 00:00:00,3,7,Age-Costed,0-1,3,2-Year,0,0
2024-04-15 00:00:00,3,7,Age-Costed,8,2,Full,0,0
2024-04-15 00:00:00,3,7,Age-Costed,8,4,2-Year,0,0
2024-04-15 00:00:00,3,7,Level,13,3,Full,0,0
2024-04-15 00:00:00,3,8,Level,13,2,Full,0,0
2024-04-15 00:00:00,3,9,Age-Costed,13,3,2-Year,0,0
2024-04-15 00:00:00,3,9,Age-Costed,26,2,2-Year,0,0
2024-04-15 00:00:00,3,9,Age-Costed,26,3,2-Year,0,0
2024-04-15 00:00:00,3,9,Age-Costed,52+,2,2-Year,0,0
2024-04-15 00:00:00,3,10,Age-Costed,26,2,Full,0,0
2024-04-15 00:00:00,3,10,Level,26,1,2-Year,0,0
2024-04-15 00:00:00,3,10,Level,52+,1,Full,0,0
2024-04-15 00:00:00,3,10,Level,8,1,2-Year,0,2
2024-04-15 00:00:00,3,10,Level,8,4,Full,0,0
2024-04-15 00:00:00,3,11,Age-Costed,13,1,2-Year,0,0
2024-04-15 00:00:00,3,11,Age-Costed,4,1,2-Year,0,0
2024-04-15 00:00:00,3,11,Level,8,3,Full,0,0
2024-04-15 00:00:00,3,12,Age-Costed,13,2,Full,0,0
2024-04-15 00:00:00,3,12,Age-Costed,26,3,Full,0,2
2024-04-15 00:00:00,3,13,Level,13,1,2-Year,0,0
2024-04-15 00:00:00,3,14,Level,8,4,2-Year,0,0
2024-04-15 00:00:00,3,15,Level,13,4,Full,0,0
2024-04-15 00:00:00,3,16,Age-Costed,0-1,4,Full,0,0
2024-04-15 00:00:00,3,17,Age-Costed,8,1,Full,0,0
2024-04-15 00:00:00,3,18,Age-Costed,4,2,Full,0,0
2024-04-15 00:00:00,3,18,Level,4,1,Full,0,0
2024-04-15 00:00:00,3,19,Level,26,2,Full,0,0
2024-04-15 00:00:00,3,20,Age-Costed,8,3,Full,0,0
2024-04-15 00:00:00,3,20,Level,4,3,2-Year,0,0
2024-04-15 00:00:00,3,21,Age-Costed,8,2,2-Year,0,0
2024-04-15 00:00:00,3,21,Level,8,1,Full,4,4
2024-04-15 00:00:00,3,23,Age-Costed,13,2,2-Year,0,0
2024-04-15 00:00:00,3,23,Level,4,2,Full,0,0
2024-04-15 00:00:00,3,23,Level,4,4,Full,0,0
2024-04-15 00:00:00,3,25,Age-Costed,4,4,Full,0,2
2024-04-15 00:00:00,3,25,Level,26,1,Full,0,0
2024-04-15 00:00:00,3,26,Age-Costed,8,3,2-Year,0,0
2024-04-15 00:00:00,3,27,Age-Costed,4,3,Full,0,0
2024-04-15 00:00:00,3,28,Age-Costed,4,1,Full,0,0
2024-04-15 00:00:00,3,29,Age-Costed,4,2,2-Year,0,0
2024-04-15 00:00:00,3,36,Age-Costed,4,4,2-Year,0,0
2024-04-15 00:00:00,3,46,Level,4,3,Full,0,0
2024-04-15 00:00:00,3,52,Level,13,1,Full,0,0
2024-04-15 00:00:00,3,55,Level,4,1,2-Year,0,0
2024-04-15 00:00:00,3,57,Level,4,4,2-Year,0,0
2024-04-15 00:00:00,3,70,Age-Costed,4,3,2-Year,0,0
2024-04-15 00:00:00,4,0,Age-Costed,0-1,1,Full,0,0
2024-04-15 00:00:00,4,0,Age-Costed,13,4,Full,0,0
2024-04-15 00:00:00,4,0,Age-Costed,8,1,2-Year,0,0
2024-04-15 00:00:00,4,0,Age-Costed,8,4,Full,0,0
2024-04-15 00:00:00,4,1,Age-Costed,0-1,2,Full,0,0
2024-04-15 00:00:00,4,1,Age-Costed,0-1,4,Full,0,0
2024-04-15 00:00:00,4,1,Age-Costed,13,1,2-Year,0,0
2024-04-15 00:00:00,4,1,Age-Costed,26,1,2-Year,0,0
2024-04-15 00:00:00,4,1,Age-Costed,26,3,Full,0,0
2024-04-15 00:00:00,4,1,Age-Costed,26,4,Full,0,0
2024-04-15 00:00:00,4,1,Age-Costed,52+,1,2-Year,0,0
2024-04-15 00:00:00,4,1,Age-Costed,52+,1,Full,0,0
2024-04-15 00:00:00,4,1,Age-Costed,52+,2,2-Year,0,0
2024-04-15 00:00:00,4,2,Age-Costed,52+,4,2-Year,0,0
2024-04-15 00:00:00,4,2,Age-Costed,8,2,Full,0,0
2024-04-15 00:00:00,4,2,Age-Costed,8,3,Full,0,0
2024-04-15 00:00:00,4,3,Age-Costed,0-1,3,Full,0,0
2024-04-15 00:00:00,4,3,Age-Costed,13,1,Full,0,0
2024-04-15 00:00:00,4,3,Age-Costed,13,2,Full,0,0
2024-04-15 00:00:00,4,3,Age-Costed,26,1,Full,0,0
2024-04-15 00:00:00,4,3,Age-Costed,26,4,2-Year,0,0
2024-04-15 00:00:00,4,3,Age-Costed,4,1,2-Year,0,0
2024-04-15 00:00:00,4,3,Age-Costed,4,3,Full,0,0
2024-04-15 00:00:00,4,3,Age-Costed,52+,3,2-Year,0,0
2024-04-15 00:00:00,4,3,Age-Costed,52+,4,Full,0,0
2024-04-15 00:00:00,4,3,Level,4,4,Full,0,0
2024-04-15 00:00:00,4,3,Level,52+,4,2-Year,0,0
2024-04-15 00:00:00,4,4,Age-Costed,0-1,1,2-Year,0,0
2024-04-15 00:00:00,4,4,Age-Costed,0-1,4,2-Year,0,0
2024-04-15 00:00:00,4,4,Age-Costed,13,3,Full,0,0
2024-04-15 00:00:00,4,4,Age-Costed,4,4,Full,0,0
2024-04-15 00:00:00,4,4,Level,26,4,Full,0,0
2024-04-15 00:00:00,4,5,Age-Costed,0-1,2,2-Year,0,0
2024-04-15 00:00:00,4,5,Age-Costed,52+,3,Full,0,0
2024-04-15 00:00:00,4,5,Age-Costed,8,2,2-Year,0,0
2024-04-15 00:00:00,4,5,Level,52+,4,Full,0,0
2024-04-15 00:00:00,4,6,Age-Costed,13,4,2-Year,0,0
2024-04-15 00:00:00,4,6,Age-Costed,26,3,2-Year,0,0
2024-04-15 00:00:00,4,6,Age-Costed,8,1,Full,0,0
2024-04-15 00:00:00,4,6,Age-Costed,8,4,2-Year,0,0
2024-04-15 00:00:00,4,8,Age-Costed,26,2,Full,0,0
2024-04-15 00:00:00,4,8,Level,26,4,2-Year,0,0
2024-04-15 00:00:00,4,8,Level,8,4,Full,0,0
2024-04-15 00:00:00,4,9,Age-Costed,4,1,Full,0,0
2024-04-15 00:00:00,4,10,Age-Costed,4,2,Full,0,0
2024-04-15 00:00:00,4,10,Age-Costed,8,3,2-Year,0,0
2024-04-15 00:00:00,4,12,Age-Costed,0-1,3,2-Year,0,0
2024-04-15 00:00:00,4,12,Age-Costed,26,2,2-Year,0,0
2024-04-15 00:00:00,4,13,Age-Costed,13,2,2-Year,0,0
2024-04-15 00:00:00,4,14,Level,8,2,Full,0,0
2024-04-15 00:00:00,4,15,Level,52+,2,2-Year,0,0
2024-04-15 00:00:00,4,16,Level,52+,3,2-Year,0,0
2024-04-15 00:00:00,4,20,Age-Costed,13,3,2-Year,0,0
2024-04-15 00:00:00,4,24,Age-Costed,52+,2,Full,0,0
2024-04-15 00:00:00,4,25,Level,13,4,Full,0,0
2024-04-15 00:00:00,4,25,Level,52+,1,2-Year,0,0
2024-04-15 00:00:00,4,25,Level,8,3,Full,0,0
2024-04-15 00:00:00,4,26,Level,8,4,2-Year,0,0
2024-04-15 00:00:00,4,28,Level,8,2,2-Year,0,0
2024-04-15 00:00:00,4,29,Level,26,2,2-Year,0,0
2024-04-15 00:00:00,4,30,Level,4,3,Full,0,0
2024-04-15 00:00:00,4,30,Level,52+,3,Full,0,0
2024-04-15 00:00:00,4,33,Age-Costed,4,4,2-Year,0,8
2024-04-15 00:00:00,4,35,Level,13,4,2-Year,0,0
2024-04-15 00:00:00,4,36,Level,26,3,2-Year,0,0
2024-04-15 00:00:00,4,42,Level,13,2,2-Year,0,0
2024-04-15 00:00:00,4,42,Level,13,3,2-Year,0,0
2024-04-15 00:00:00,4,43,Level,13,3,Full,0,0
2024-04-15 00:00:00,4,44,Level,4,2,Full,0,0
2024-04-15 00:00:00,4,49,Level,26,3,Full,0,0
2024-04-15 00:00:00,4,49,Level,4,1,Full,2,2
2024-04-15 00:00:00,4,50,Level,8,3,2-Year,0,0
2024-04-15 00:00:00,4,52,Age-Costed,4,2,2-Year,0,2
2024-04-15 00:00:00,4,57,Level,8,1,2-Year,0,0
2024-04-15 00:00:00,4,59,Level,26,2,Full,0,0
2024-04-15 00:00:00,4,59,Level,8,1,Full,0,0
2024-04-15 00:00:00,4,70,Level,52+,2,Full,0,4
2024-04-15 00:00:00,4,71,Level,26,1,2-Year,0,0
2024-04-15 00:00:00,4,73,Level,52+,1,Full,0,2
2024-04-15 00:00:00,4,75,Level,13,2,Full,0,0
2024-04-15 00:00:00,4,81,Age-Costed,4,3,2-Year,4,8
2024-04-15 00:00:00,4,100,Level,4,4,2-Year,0,0
2024-04-15 00:00:00,4,105,Level,4,2,2-Year,0,0
2024-04-15 00:00:00,4,114,Level,13,1,2-Year,0,0
2024-04-15 00:00:00,4,183,Level,26,1,Full,0,2
2024-04-15 00:00:00,4,207,Level,4,1,2-Year,0,0
2024-04-15 00:00:00,4,237,Level,4,3,2-Year,0,2
2024-04-15 00:00:00,4,243,Level,13,1,Full,4,4
2024-04-22 00:00:00,1,0,Age-Costed,0-1,2,2-Year,0,0
2024-04-22 00:00:00,1,0,Age-Costed,13,2,2-Year,0,0
2024-04-22 00:00:00,1,0,Age-Costed,52+,4,2-Year,0,0
2024-04-22 00:00:00,1,0,Age-Costed,8,2,2-Year,0,0
2024-04-22 00:00:00,1,0,Level,0-1,4,Full,0,0
2024-04-22 00:00:00,1,0,Level,13,2,2-Year,0,0
2024-04-22 00:00:00,1,0,Level,13,2,Full,0,0
2024-04-22 00:00:00,1,0,Level,26,1,2-Year,0,2
2024-04-22 00:00:00,1,0,Level,26,2,2-Year,0,0
2024-04-22 00:00:00,1,0,Level,26,3,2-Year,0,2
2024-04-22 00:00:00,1,0,Level,26,4,2-Year,0,0
2024-04-22 00:00:00,1,0,Level,4,2,2-Year,0,2
2024-04-22 00:00:00,1,0,Level,52+,1,2-Year,0,0
2024-04-22 00:00:00,1,0,Level,52+,2,2-Year,0,0
2024-04-22 00:00:00,1,0,Level,52+,2,Full,0,0
2024-04-22 00:00:00,1,0,Level,52+,3,2-Year,0,0
2024-04-22 00:00:00,1,0,Level,52+,4,2-Year,0,0
2024-04-22 00:00:00,1,0,Level,8,1,2-Year,0,0
2024-04-22 00:00:00,1,0,Level,8,2,2-Year,0,0
2024-04-22 00:00:00,1,0,Level,8,4,2-Year,0,0
2024-04-22 00:00:00,1,1,Age-Costed,0-1,2,Full,0,0
2024-04-22 00:00:00,1,1,Age-Costed,26,4,2-Year,0,0
2024-04-22 00:00:00,1,1,Age-Costed,52+,4,Full,0,0
2024-04-22 00:00:00,1,1,Level,13,1,2-Year,0,6
2024-04-22 00:00:00,1,1,Level,13,3,2-Year,0,0
2024-04-22 00:00:00,1,1,Level,13,4,2-Year,0,4
2024-04-22 00:00:00,1,1,Level,52+,4,Full,0,0
2024-04-22 00:00:00,1,1,Level,8,2,Full,0,0
2024-04-22 00:00:00,1,2,Age-Costed,52+,2,2-Year,0,0
2024-04-22 00:00:00,1,2,Level,8,3,2-Year,0,2
2024-04-22 00:00:00,1,3,Level,52+,3,Full,0,0
2024-04-22 00:00:00,1,3,Level,8,4,Full,0,0
2024-04-22 00:00:00,1,4,Age-Costed,0-1,1,2-Year,0,0
2024-04-22 00:00:00,1,4,Age-Costed,0-1,3,Full,0,0
2024-04-22 00:00:00,1,4,Age-Costed,0-1,4,2-Year,0,4
2024-04-22 00:00:00,1,4,Age-Costed,4,2,2-Year,0,0
2024-04-22 00:00:00,1,4,Age-Costed,52+,3,2-Year,0,0
2024-04-22 00:00:00,1,4,Level,26,4,Full,0,0
2024-04-22 00:00:00,1,4,Level,8,1,Full,0,0
2024-04-22 00:00:00,1,5,Age-Costed,0-1,3,2-Year,0,0
2024-04-22 00:00:00,1,6,Age-Costed,0-1,4,Full,0,0
2024-04-22 00:00:00,1,8,Age-Costed,13,3,2-Year,0,0
2024-04-22 00:00:00,1,8,Age-Costed,26,2,2-Year,0,0
2024-04-22 00:00:00,1,8,Level,13,3,Full,0,2
2024-04-22 00:00:00,1,9,Level,8,3,Full,0,0
2024-04-22 00:00:00,1,10,Level,13,4,Full,0,0
2024-04-22 00:00:00,1,10,Level,52+,1,Full,0,0
2024-04-22 00:00:00,1,11,Age-Costed,8,3,2-Year,0,0
2024-04-22 00:00:00,1,12,Level,26,1,Full,2,6
2024-04-22 00:00:00,1,14,Age-Costed,26,3,2-Year,0,0
2024-04-22 00:00:00,1,14,Age-Costed,52+,3,Full,0,0
2024-04-22 00:00:00,1,15,Age-Costed,0-1,1,Full,0,0
2024-04-22 00:00:00,1,15,Age-Costed,8,4,Full,0,0
2024-04-22 00:00:00,1,15,Level,4,3,2-Year,0,10
2024-04-22 00:00:00,1,15,Level,4,4,2-Year,0,6
2024-04-22 00:00:00,1,16,Age-Costed,26,4,Full,2,2
2024-04-22 00:00:00,1,16,Age-Costed,8,3,Full,0,4
2024-04-22 00:00:00,1,16,Level,26,2,Full,2,4
2024-04-22 00:00:00,1,19,Age-Costed,13,4,2-Year,0,0
2024-04-22 00:00:00,1,20,Level,13,1,Full,0,16
2024-04-22 00:00:00,1,21,Level,4,1,2-Year,0,4
2024-04-22 00:00:00,1,22,Age-Costed,8,4,2-Year,0,0
2024-04-22 00:00:00,1,28,Age-Costed,4,3,2-Year,2,4
2024-04-22 00:00:00,1,30,Level,26,3,Full,0,0
2024-04-22 00:00:00,1,31,Age-Costed,52+,1,2-Year,0,0
2024-04-22 00:00:00,1,33,Level,4,2,Full,0,2
2024-04-22 00:00:00,1,45,Age-Costed,13,4,Full,0,0
2024-04-22 00:00:00,1,49,Level,4,4,Full,2,2
2024-04-22 00:00:00,1,52,Age-Costed,8,2,Full,0,0
2024-04-22 00:00:00,1,59,Age-Costed,8,1,2-Year,0,0
2024-04-22 00:00:00,1,61,Age-Costed,26,3,Full,0,0
2024-04-22 00:00:00,1,66,Age-Costed,52+,2,Full,0,0
2024-04-22 00:00:00,1,67,Age-Costed,8,1,Full,0,0
2024-04-22 00:00:00,1,69,Age-Costed,13,3,Full,0,0
2024-04-22 00:00:00,1,70,Level,4,3,Full,2,2
2024-04-22 00:00:00,1,74,Age-Costed,52+,1,Full,0,0
2024-04-22 00:00:00,1,87,Age-Costed,26,1,2-Year,0,0
2024-04-22 00:00:00,1,93,Age-Costed,13,2,Full,0,0
2024-04-22 00:00:00,1,96,Age-Costed,4,4,2-Year,6,8
2024-04-22 00:00:00,1,115,Age-Costed,26,2,Full,0,0
2024-04-22 00:00:00,1,115,Age-Costed,4,2,Full,0,0
2024-04-22 00:00:00,1,115,Age-Costed,4,4,Full,0,2
2024-04-22 00:00:00,1,139,Age-Costed,13,1,2-Year,0,0
2024-04-22 00:00:00,1,144,Age-Costed,4,3,Full,2,2
2024-04-22 00:00:00,1,157,Level,4,1,Full,2,2
2024-04-22 00:00:00,1,245,Age-Costed,4,1,Full,0,0
2024-04-22 00:00:00,1,256,Age-Costed,4,1,2-Year,0,0
2024-04-22 00:00:00,1,262,Age-Costed,26,1,Full,0,0
2024-04-22 00:00:00,1,351,Age-Costed,13,1,Full,4,4
2024-04-22 00:00:00,2,0,Level,13,2,2-Year,0,0
2024-04-22 00:00:00,2,0,Level,13,3,2-Year,0,0
2024-04-22 00:00:00,2,0,Level,26,3,2-Year,0,0
2024-04-22 00:00:00,2,0,Level,26,4,2-Year,0,0
2024-04-22 00:00:00,2,0,Level,4,2,2-Year,0,0
2024-04-22 00:00:00,2,0,Level,52+,1,2-Year,0,0
2024-04-22 00:00:00,2,0,Level,52+,2,2-Year,0,0
2024-04-22 00:00:00,2,0,Level,52+,3,2-Year,0,0
2024-04-22 00:00:00,2,0,Level,52+,4,2-Year,0,0
2024-04-22 00:00:00,2,0,Level,52+,4,Full,0,0
2024-04-22 00:00:00,2,0,Level,8,1,2-Year,0,2
2024-04-22 00:00:00,2,0,Level,8,2,2-Year,0,0
2024-04-22 00:00:00,2,1,Age-Costed,52+,4,2-Year,0,0
2024-04-22 00:00:00,2,1,Age-Costed,52+,4,Full,0,0
2024-04-22 00:00:00,2,1,Level,26,2,2-Year,0,0
2024-04-22 00:00:00,2,1,Level,52+,2,Full,0,0
